OrderID,OrderDate,CustomerID,Region,Category,Quantity,UnitPrice,PaymentMethod,CustomerAge,Sales,OrderMonth,OrderYear,Weekday
2841,2024-05-29,364,West,Sports,1,148.3,Wallet,49.0,148.3,2024-05,2024,Wednesday
1036,2024-11-12,114,North,Home & Kitchen,7,119.33,Cash,28.0,835.31,2024-11,2024,Tuesday
1828,2023-04-03,18,South,Clothing,2,175.27,Debit Card,20.0,350.54,2023-04,2023,Monday
1310,2024-01-27,167,North,Sports,3,120.64,Debit Card,19.0,361.92,2024-01,2024,Saturday
1277,2023-08-21,483,West,Clothing,2,113.43,Wallet,46.0,226.86,2023-08,2023,Monday
1637,2023-02-08,160,North,Books,8,166.84,Cash,62.0,1334.72,2023-02,2023,Wednesday
1655,2024-05-22,252,West,Clothing,8,308.28,Credit Card,58.0,2466.24,2024-05,2024,Wednesday
1623,2024-05-25,376,South,Books,9,286.89,Credit Card,52.0,2582.01,2024-05,2024,Saturday
2860,2023-11-03,417,West,Books,9,92.16,Cash,49.0,829.44,2023-11,2023,Friday
1845,2023-02-15,235,East,Clothing,5,477.3,Cash,30.0,2386.5,2023-02,2023,Wednesday
1394,2024-04-02,396,West,Sports,5,403.92,UPI,59.0,2019.6,2024-04,2024,Tuesday
2770,2023-11-16,378,South,Electronics,3,414.44,Credit Card,67.0,1243.32,2023-11,2023,Thursday
1108,2024-08-15,405,East,Clothing,5,386.77,Wallet,39.0,1933.85,2024-08,2024,Thursday
1350,2023-02-06,149,North,Electronics,1,473.31,Wallet,31.0,473.31,2023-02,2023,Monday
1525,2024-09-08,444,North,Home & Kitchen,5,35.5,Cash,43.0,177.5,2024-09,2024,Sunday
1785,2024-03-10,160,West,Electronics,9,377.89,UPI,44.0,3401.01,2024-03,2024,Sunday
1048,2023-01-21,302,West,Electronics,7,309.6,Debit Card,55.0,2167.2,2023-01,2023,Saturday
1204,2024-05-24,350,South,Clothing,1,254.33,Credit Card,24.0,254.33,2024-05,2024,Friday
2656,2023-08-12,467,West,Sports,4,224.84,Wallet,46.0,899.36,2023-08,2023,Saturday
1022,2024-05-06,352,North,Books,8,465.35,UPI,44.0,3722.8,2024-05,2024,Monday
1403,2024-11-28,115,West,Electronics,3,16.6,Credit Card,65.0,49.8,2024-11,2024,Thursday
2108,2023-12-29,342,North,Books,8,367.19,Credit Card,63.0,2937.52,2023-12,2023,Friday
2155,2024-01-21,426,South,Electronics,5,206.01,UPI,39.0,1030.05,2024-01,2024,Sunday
2440,2024-03-18,156,North,Home & Kitchen,5,240.99,Wallet,69.0,1204.95,2024-03,2024,Monday
1990,2023-01-10,319,East,Home & Kitchen,5,32.39,UPI,52.0,161.95,2023-01,2023,Tuesday
2866,2023-11-08,421,North,Home & Kitchen,9,198.59,UPI,27.0,1787.31,2023-11,2023,Wednesday
1742,2024-04-20,352,South,Home & Kitchen,7,451.45,UPI,42.0,3160.15,2024-04,2024,Saturday
2722,2023-09-14,168,West,Clothing,6,204.43,Debit Card,31.0,1226.58,2023-09,2023,Thursday
2311,2023-02-11,268,West,Sports,5,80.71,Credit Card,57.0,403.55,2023-02,2023,Saturday
2148,2023-04-27,203,South,Electronics,9,230.88,UPI,35.0,2077.92,2023-04,2023,Thursday
1034,2023-02-28,458,West,Sports,2,134.94,Debit Card,55.0,269.88,2023-02,2023,Tuesday
1788,2024-12-04,288,South,Sports,2,241.11,Cash,38.0,482.22,2024-12,2024,Wednesday
2541,2023-04-09,376,East,Home & Kitchen,9,490.42,Wallet,44.0,4413.78,2023-04,2023,Sunday
1924,2024-06-01,209,South,Books,7,364.93,Cash,44.0,2554.51,2024-06,2024,Saturday
2044,2023-05-23,61,East,Home & Kitchen,4,6.16,Credit Card,48.0,24.64,2023-05,2023,Tuesday
2960,2023-06-14,397,North,Clothing,8,174.81,Cash,24.0,1398.48,2023-06,2023,Wednesday
2244,2023-10-15,383,South,Clothing,7,207.08,Wallet,25.0,1449.56,2023-10,2023,Sunday
2916,2023-10-20,155,South,Clothing,7,250.43,Cash,34.0,1753.01,2023-10,2023,Friday
1580,2024-04-28,260,West,Books,8,270.52,Credit Card,22.0,2164.16,2024-04,2024,Sunday
1482,2024-06-05,163,East,Books,2,250.67,Credit Card,39.0,501.34,2024-06,2024,Wednesday
1932,2024-03-12,75,East,Clothing,1,493.24,Wallet,21.0,493.24,2024-03,2024,Tuesday
1357,2023-04-09,381,North,Home & Kitchen,2,59.46,Cash,49.0,118.92,2023-04,2023,Sunday
2686,2023-01-07,295,East,Electronics,1,38.21,Cash,25.0,38.21,2023-01,2023,Saturday
2249,2023-06-14,143,North,Books,4,267.27,Credit Card,32.0,1069.08,2023-06,2023,Wednesday
1760,2024-03-21,434,North,Home & Kitchen,4,246.86,Wallet,22.0,987.44,2024-03,2024,Thursday
1093,2023-07-07,279,North,Books,3,322.84,Wallet,44.0,968.52,2023-07,2023,Friday
2176,2024-04-13,341,East,Home & Kitchen,8,355.22,Debit Card,38.0,2841.76,2024-04,2024,Saturday
2416,2024-10-16,314,South,Home & Kitchen,7,223.43,Debit Card,55.0,1564.01,2024-10,2024,Wednesday
2342,2024-01-06,395,East,Books,7,12.84,Wallet,19.0,89.88,2024-01,2024,Saturday
2473,2023-10-01,355,North,Home & Kitchen,9,236.54,Cash,57.0,2128.86,2023-10,2023,Sunday
1804,2023-05-18,124,North,Electronics,9,239.35,Wallet,44.0,2154.15,2023-05,2023,Thursday
1746,2023-01-23,38,West,Electronics,1,163.67,Cash,28.0,163.67,2023-01,2023,Monday
2547,2023-03-03,227,East,Electronics,8,287.49,UPI,62.0,2299.92,2023-03,2023,Friday
1280,2023-07-27,161,North,Clothing,7,386.14,Credit Card,24.0,2702.98,2023-07,2023,Thursday
2608,2023-12-29,47,North,Electronics,8,328.56,UPI,63.0,2628.48,2023-12,2023,Friday
1765,2023-04-05,324,East,Electronics,7,26.7,Credit Card,49.0,186.9,2023-04,2023,Wednesday
1605,2023-06-23,470,West,Books,9,251.1,Debit Card,44.0,2259.9,2023-06,2023,Friday
2374,2024-12-13,189,West,Sports,5,169.81,Cash,27.0,849.05,2024-12,2024,Friday
2952,2024-05-27,224,East,Clothing,2,67.96,Wallet,40.0,135.92,2024-05,2024,Monday
2399,2024-05-11,286,South,Clothing,1,349.54,Cash,32.0,349.54,2024-05,2024,Saturday
1401,2023-02-20,279,South,Electronics,8,239.35,UPI,61.0,1914.8,2023-02,2023,Monday
1258,2024-10-02,68,West,Electronics,1,165.63,Cash,27.0,165.63,2024-10,2024,Wednesday
1945,2023-05-17,20,South,Electronics,1,260.39,UPI,24.0,260.39,2023-05,2023,Wednesday
2876,2024-12-25,157,South,Books,7,79.03,Debit Card,63.0,553.21,2024-12,2024,Wednesday
2097,2023-10-10,31,North,Books,8,21.24,Cash,31.0,169.92,2023-10,2023,Tuesday
2220,2023-06-11,368,West,Home & Kitchen,7,432.02,UPI,30.0,3024.14,2023-06,2023,Sunday
2508,2023-03-02,432,East,Clothing,3,289.87,Debit Card,44.0,869.61,2023-03,2023,Thursday
2880,2024-05-30,476,West,Books,7,306.81,Credit Card,19.0,2147.67,2024-05,2024,Thursday
2162,2023-06-28,165,North,Books,5,126.59,Debit Card,42.0,632.95,2023-06,2023,Wednesday
1495,2023-06-09,281,West,Books,6,189.74,Credit Card,61.0,1138.44,2023-06,2023,Friday
1773,2023-11-02,255,North,Books,9,135.03,Wallet,39.0,1215.27,2023-11,2023,Thursday
1551,2023-10-06,467,West,Electronics,5,346.59,Debit Card,25.0,1732.95,2023-10,2023,Friday
2487,2023-12-25,376,East,Clothing,8,267.78,UPI,58.0,2142.24,2023-12,2023,Monday
1202,2024-07-17,90,West,Electronics,1,313.47,Wallet,37.0,313.47,2024-07,2024,Wednesday
1313,2024-02-05,459,North,Home & Kitchen,5,386.76,Cash,65.0,1933.8,2024-02,2024,Monday
1291,2024-02-26,160,South,Electronics,9,208.41,Cash,23.0,1875.69,2024-02,2024,Monday
2985,2023-01-12,499,West,Sports,9,66.55,Debit Card,51.0,598.95,2023-01,2023,Thursday
2214,2024-11-08,112,East,Clothing,6,343.12,Credit Card,22.0,2058.72,2024-11,2024,Friday
1764,2023-12-14,382,North,Clothing,1,335.34,UPI,47.0,335.34,2023-12,2023,Thursday
2137,2023-07-01,196,East,Home & Kitchen,8,132.4,Credit Card,25.0,1059.2,2023-07,2023,Saturday
1950,2024-07-01,293,East,Home & Kitchen,2,180.44,UPI,52.0,360.88,2024-07,2024,Monday
1184,2024-03-31,373,North,Electronics,5,247.77,UPI,54.0,1238.85,2024-03,2024,Sunday
2177,2023-02-18,384,East,Home & Kitchen,5,20.43,UPI,67.0,102.15,2023-02,2023,Saturday
2849,2023-10-28,41,West,Clothing,8,250.38,Debit Card,59.0,2003.04,2023-10,2023,Saturday
2350,2023-06-07,21,North,Books,9,436.28,Cash,51.0,3926.52,2023-06,2023,Wednesday
2728,2023-09-28,445,North,Home & Kitchen,6,262.66,Cash,37.0,1575.96,2023-09,2023,Thursday
2069,2024-03-16,421,North,Clothing,7,240.3,Cash,60.0,1682.1,2024-03,2024,Saturday
2812,2023-04-16,311,North,Sports,9,92.22,Debit Card,52.0,829.98,2023-04,2023,Sunday
2031,2024-08-23,47,East,Books,3,114.47,Debit Card,23.0,343.41,2024-08,2024,Friday
1251,2023-05-27,72,West,Books,5,65.63,Debit Card,32.0,328.15,2023-05,2023,Saturday
1824,2023-10-08,497,North,Books,4,468.32,Cash,32.0,1873.28,2023-10,2023,Sunday
2100,2023-01-11,473,South,Books,4,491.41,Credit Card,68.0,1965.64,2023-01,2023,Wednesday
2537,2023-02-16,286,South,Sports,4,124.55,Cash,39.0,498.2,2023-02,2023,Thursday
1941,2024-03-21,132,West,Clothing,7,32.98,Cash,51.0,230.86,2024-03,2024,Thursday
1392,2023-11-17,145,East,Books,6,336.63,Credit Card,37.0,2019.78,2023-11,2023,Friday
2920,2024-01-16,475,South,Sports,1,227.32,UPI,42.0,227.32,2024-01,2024,Tuesday
2457,2024-05-30,303,North,Books,4,452.03,Wallet,19.0,1808.12,2024-05,2024,Thursday
2093,2024-02-15,316,West,Home & Kitchen,1,223.17,Credit Card,27.0,223.17,2024-02,2024,Thursday
2192,2024-03-10,61,East,Sports,3,474.58,Debit Card,46.0,1423.74,2024-03,2024,Sunday
1905,2023-07-31,10,West,Clothing,5,17.74,UPI,53.0,88.7,2023-07,2023,Monday
1555,2024-08-18,130,West,Clothing,3,187.02,Cash,49.0,561.06,2024-08,2024,Sunday
1367,2024-07-19,209,North,Electronics,2,435.06,UPI,45.0,870.12,2024-07,2024,Friday
1346,2023-02-15,5,North,Clothing,7,285.04,UPI,67.0,1995.28,2023-02,2023,Wednesday
2609,2024-07-10,15,East,Electronics,5,239.35,UPI,28.0,1196.75,2024-07,2024,Wednesday
1536,2024-11-06,477,West,Electronics,9,336.46,Credit Card,32.0,3028.14,2024-11,2024,Wednesday
2423,2024-12-11,273,North,Books,7,98.73,UPI,25.0,691.11,2024-12,2024,Wednesday
2210,2024-05-16,341,South,Sports,3,160.32,Wallet,35.0,480.96,2024-05,2024,Thursday
2373,2023-03-14,227,South,Clothing,5,208.82,Wallet,33.0,1044.1,2023-03,2023,Tuesday
2640,2024-10-28,361,East,Home & Kitchen,4,96.84,UPI,44.0,387.36,2024-10,2024,Monday
1920,2024-08-17,90,North,Books,1,276.72,Cash,44.0,276.72,2024-08,2024,Saturday
1212,2023-04-23,159,East,Home & Kitchen,2,219.22,UPI,32.0,438.44,2023-04,2023,Sunday
2604,2023-12-19,332,North,Clothing,5,255.34,Credit Card,32.0,1276.7,2023-12,2023,Tuesday
1503,2024-03-02,110,North,Sports,7,304.07,UPI,42.0,2128.49,2024-03,2024,Saturday
1538,2024-04-01,447,East,Electronics,4,91.98,Debit Card,54.0,367.92,2024-04,2024,Monday
2221,2024-01-15,435,South,Home & Kitchen,1,224.44,Wallet,55.0,224.44,2024-01,2024,Monday
1176,2024-01-20,141,South,Clothing,2,366.11,Cash,31.0,732.22,2024-01,2024,Saturday
